BillingInfoNode;DeliveryAddressNode;ProcessReservationNode;SelectModeOfReciptNode;PaymentInfoNode;ProcessPaymentNode;TravelInfoNode
308.0;0;738.0;381.0;12.0;623.0;604.0
620.0;363.0;195.0;964.0;38.0;809.0;323.0
468.0;84.0;334.0;196.0;148.0;394.0;641.0
423.0;0;347.0;516.0;118.0;409.0;810.0
107.0;0;864.0;737.0;874.0;741.0;828.0
189.0;942.0;117.0;307.0;931.0;396.0;625.0
732.0;0;402.0;399.0;804.0;755.0;836.0
264.0;0;16.0;842.0;477.0;301.0;872.0
787.0;113.0;440.0;357.0;322.0;211.0;338.0
862.0;857.0;592.0;374.0;956.0;318.0;184.0
513.0;0;301.0;532.0;494.0;708.0;27.0
453.0;121.0;565.0;288.0;659.0;742.0;365.0
619.0;396.0;705.0;561.0;409.0;335.0;386.0
399.0;996.0;370.0;379.0;304.0;225.0;154.0
62.0;298.0;591.0;683.0;984.0;35.0;297.0
776.0;0;4.0;127.0;823.0;974.0;335.0
996.0;271.0;903.0;266.0;377.0;963.0;256.0
420.0;898.0;936.0;530.0;223.0;898.0;447.0
112.0;0;600.0;253.0;778.0;180.0;79.0
55.0;46.0;854.0;257.0;931.0;668.0;954.0
346.0;0;209.0;665.0;392.0;876.0;421.0
756.0;477.0;51.0;463.0;749.0;250.0;748.0
900.0;717.0;38.0;211.0;319.0;89.0;619.0
134.0;0;708.0;646.0;808.0;951.0;735.0
877.0;0;943.0;216.0;924.0;889.0;643.0
142.0;0;250.0;496.0;936.0;179.0;890.0
355.0;875.0;207.0;761.0;74.0;496.0;712.0
758.0;919.0;92.0;552.0;562.0;445.0;449.0
729.0;0;847.0;927.0;792.0;504.0;508.0
895.0;671.0;637.0;915.0;369.0;860.0;742.0
341.0;45.0;962.0;316.0;659.0;520.0;522.0
715.0;952.0;369.0;781.0;152.0;38.0;977.0
912.0;0;999.0;207.0;385.0;63.0;34.0
820.0;0;206.0;239.0;531.0;860.0;997.0
724.0;0;817.0;764.0;196.0;31.0;591.0
560.0;0;644.0;784.0;618.0;704.0;187.0
814.0;218.0;578.0;540.0;213.0;518.0;499.0
139.0;0;215.0;284.0;838.0;667.0;173.0
495.0;190.0;111.0;141.0;21.0;749.0;640.0
731.0;0;186.0;714.0;772.0;721.0;50.0
231.0;856.0;436.0;741.0;962.0;474.0;380.0
528.0;826.0;95.0;882.0;219.0;645.0;414.0
303.0;313.0;876.0;835.0;498.0;321.0;894.0
73.0;0;501.0;924.0;528.0;692.0;213.0
562.0;176.0;657.0;57.0;839.0;414.0;437.0
896.0;0;804.0;998.0;182.0;249.0;785.0
866.0;0;877.0;951.0;754.0;791.0;307.0
229.0;884.0;361.0;178.0;313.0;418.0;596.0
264.0;377.0;623.0;698.0;350.0;882.0;844.0
535.0;0;923.0;817.0;523.0;644.0;422.0
664.0;392.0;446.0;573.0;375.0;414.0;781.0
444.0;0;253.0;722.0;758.0;748.0;986.0
963.0;598.0;238.0;797.0;220.0;916.0;472.0
536.0;386.0;424.0;734.0;466.0;975.0;276.0
672.0;33.0;614.0;527.0;372.0;476.0;203.0
905.0;323.0;862.0;860.0;212.0;334.0;464.0
162.0;599.0;36.0;153.0;852.0;226.0;206.0
429.0;0;372.0;798.0;667.0;110.0;998.0
89.0;1.0;419.0;492.0;236.0;916.0;990.0
22.0;0;79.0;157.0;316.0;342.0;863.0
927.0;0;191.0;161.0;549.0;130.0;893.0
773.0;0;447.0;403.0;48.0;420.0;316.0
456.0;0;669.0;127.0;510.0;739.0;66.0
770.0;106.0;913.0;144.0;982.0;474.0;332.0
988.0;0;497.0;914.0;955.0;723.0;319.0
369.0;0;941.0;676.0;128.0;486.0;888.0
388.0;190.0;317.0;898.0;840.0;60.0;159.0
504.0;282.0;821.0;62.0;710.0;331.0;322.0
142.0;0;963.0;70.0;354.0;562.0;822.0
86.0;0;856.0;899.0;390.0;48.0;416.0
17.0;668.0;501.0;446.0;324.0;555.0;297.0
543.0;422.0;996.0;96.0;557.0;175.0;422.0
611.0;389.0;488.0;940.0;344.0;738.0;567.0
764.0;73.0;719.0;129.0;180.0;708.0;30.0
853.0;193.0;316.0;613.0;147.0;75.0;36.0
79.0;243.0;244.0;605.0;93.0;5.0;686.0
37.0;0;607.0;22.0;679.0;228.0;788.0
620.0;143.0;520.0;850.0;851.0;868.0;222.0
770.0;388.0;926.0;1.0;436.0;864.0;45.0
350.0;24.0;987.0;683.0;229.0;459.0;293.0
405.0;94.0;977.0;549.0;163.0;619.0;394.0
608.0;543.0;672.0;674.0;350.0;960.0;154.0
624.0;914.0;135.0;816.0;186.0;53.0;84.0
779.0;30.0;925.0;82.0;644.0;817.0;740.0
544.0;495.0;408.0;911.0;538.0;768.0;753.0
642.0;369.0;339.0;570.0;431.0;987.0;4.0
412.0;0;461.0;913.0;950.0;625.0;504.0
407.0;0;447.0;219.0;368.0;186.0;226.0
844.0;227.0;942.0;367.0;0.0;886.0;233.0
607.0;0;812.0;523.0;28.0;286.0;400.0
82.0;0;799.0;866.0;56.0;174.0;727.0
853.0;542.0;141.0;735.0;729.0;916.0;470.0
97.0;752.0;766.0;409.0;9.0;892.0;636.0
205.0;365.0;351.0;687.0;68.0;644.0;55.0
274.0;0;803.0;79.0;117.0;882.0;472.0
104.0;547.0;224.0;35.0;857.0;890.0;124.0
504.0;0;602.0;19.0;389.0;521.0;731.0
302.0;936.0;482.0;608.0;62.0;433.0;59.0
751.0;0;274.0;171.0;156.0;267.0;290.0
485.0;0;353.0;522.0;931.0;791.0;933.0
314.0;778.0;752.0;420.0;619.0;272.0;452.0
576.0;631.0;396.0;246.0;679.0;499.0;204.0
450.0;264.0;422.0;806.0;510.0;22.0;403.0
113.0;673.0;284.0;260.0;730.0;929.0;145.0
826.0;678.0;646.0;42.0;137.0;500.0;697.0
250.0;908.0;123.0;166.0;678.0;133.0;157.0
362.0;0;162.0;417.0;604.0;4.0;449.0
807.0;0;125.0;865.0;200.0;29.0;20.0
295.0;712.0;185.0;954.0;761.0;689.0;815.0
327.0;0;568.0;367.0;979.0;955.0;382.0
51.0;0;237.0;899.0;182.0;372.0;82.0
841.0;0;217.0;272.0;882.0;886.0;949.0
719.0;877.0;767.0;722.0;916.0;860.0;608.0
143.0;233.0;805.0;659.0;592.0;493.0;260.0
78.0;903.0;592.0;647.0;611.0;202.0;616.0
820.0;109.0;166.0;106.0;14.0;566.0;957.0
180.0;32.0;404.0;384.0;878.0;67.0;654.0
975.0;284.0;972.0;554.0;5.0;306.0;949.0
157.0;600.0;194.0;981.0;198.0;602.0;93.0
164.0;0;113.0;417.0;378.0;709.0;297.0
623.0;629.0;188.0;130.0;256.0;498.0;89.0
851.0;279.0;188.0;948.0;989.0;706.0;922.0
74.0;0;742.0;785.0;169.0;510.0;348.0
536.0;672.0;192.0;275.0;622.0;945.0;189.0
541.0;115.0;470.0;476.0;111.0;327.0;804.0
47.0;270.0;340.0;945.0;219.0;361.0;281.0
975.0;551.0;853.0;777.0;34.0;762.0;356.0
468.0;151.0;755.0;225.0;380.0;395.0;868.0
286.0;0;7.0;587.0;261.0;789.0;380.0
209.0;651.0;0.0;823.0;205.0;389.0;169.0
943.0;99.0;680.0;68.0;808.0;570.0;615.0
54.0;686.0;599.0;614.0;560.0;441.0;706.0
132.0;0;547.0;792.0;221.0;879.0;586.0
416.0;867.0;245.0;342.0;707.0;397.0;923.0
538.0;977.0;452.0;242.0;101.0;879.0;394.0
890.0;396.0;313.0;77.0;464.0;502.0;863.0
663.0;0;744.0;371.0;13.0;677.0;923.0
255.0;0;651.0;381.0;495.0;121.0;350.0
542.0;44.0;946.0;172.0;758.0;970.0;840.0
735.0;0;219.0;292.0;391.0;213.0;349.0
685.0;0;473.0;114.0;711.0;584.0;103.0
837.0;453.0;512.0;711.0;735.0;816.0;922.0
805.0;0;829.0;858.0;465.0;983.0;562.0
990.0;928.0;507.0;371.0;926.0;624.0;298.0
725.0;852.0;56.0;792.0;491.0;369.0;937.0
700.0;0;746.0;384.0;880.0;75.0;934.0
717.0;325.0;67.0;434.0;383.0;526.0;286.0
950.0;237.0;138.0;261.0;200.0;681.0;659.0
117.0;851.0;442.0;804.0;935.0;813.0;113.0
512.0;0;614.0;777.0;731.0;359.0;454.0
660.0;763.0;933.0;926.0;61.0;881.0;199.0
982.0;363.0;256.0;23.0;101.0;235.0;985.0
478.0;329.0;575.0;499.0;941.0;434.0;760.0
243.0;0;899.0;372.0;431.0;995.0;144.0
985.0;601.0;722.0;108.0;285.0;407.0;898.0
388.0;359.0;496.0;262.0;771.0;51.0;624.0
2.0;445.0;674.0;445.0;899.0;144.0;778.0
587.0;0;385.0;726.0;99.0;694.0;328.0
240.0;0;303.0;486.0;983.0;365.0;160.0
508.0;0;342.0;928.0;298.0;384.0;760.0
810.0;28.0;41.0;577.0;978.0;72.0;447.0
548.0;538.0;15.0;674.0;486.0;991.0;509.0
589.0;0;381.0;22.0;613.0;731.0;681.0
416.0;934.0;800.0;31.0;751.0;412.0;39.0
937.0;285.0;480.0;478.0;206.0;321.0;182.0
68.0;294.0;120.0;195.0;188.0;209.0;601.0
213.0;678.0;663.0;106.0;663.0;999.0;149.0
409.0;0;966.0;502.0;735.0;239.0;350.0
949.0;0;972.0;222.0;189.0;349.0;641.0
433.0;608.0;699.0;571.0;363.0;271.0;832.0
442.0;199.0;522.0;820.0;249.0;352.0;439.0
329.0;230.0;347.0;516.0;957.0;670.0;63.0
593.0;966.0;330.0;705.0;22.0;783.0;463.0
999.0;38.0;423.0;319.0;493.0;78.0;339.0
589.0;0;850.0;490.0;800.0;899.0;999.0
888.0;755.0;60.0;28.0;941.0;878.0;743.0
688.0;382.0;741.0;526.0;268.0;596.0;344.0
734.0;266.0;994.0;622.0;930.0;336.0;371.0
648.0;0;924.0;413.0;728.0;910.0;59.0
467.0;886.0;985.0;363.0;440.0;385.0;632.0
870.0;837.0;434.0;585.0;511.0;702.0;1.0
43.0;0;287.0;894.0;678.0;201.0;271.0
786.0;765.0;183.0;835.0;348.0;171.0;575.0
39.0;0;554.0;227.0;775.0;833.0;264.0
341.0;713.0;867.0;217.0;872.0;476.0;639.0
502.0;0;406.0;165.0;991.0;941.0;196.0
358.0;926.0;667.0;567.0;420.0;281.0;5.0
670.0;0;422.0;929.0;338.0;998.0;45.0
816.0;358.0;41.0;563.0;880.0;707.0;573.0
519.0;0;261.0;828.0;324.0;650.0;556.0
102.0;0;428.0;277.0;887.0;50.0;650.0
758.0;195.0;194.0;602.0;306.0;202.0;423.0
972.0;516.0;462.0;701.0;871.0;47.0;869.0
876.0;946.0;605.0;890.0;424.0;492.0;338.0
88.0;695.0;357.0;209.0;660.0;97.0;720.0
283.0;0;666.0;619.0;394.0;203.0;515.0
321.0;0;932.0;638.0;127.0;768.0;670.0
312.0;590.0;245.0;240.0;849.0;410.0;619.0
483.0;0;967.0;37.0;309.0;255.0;674.0
680.0;507.0;84.0;96.0;548.0;445.0;506.0
123.0;989.0;332.0;801.0;852.0;545.0;816.0
563.0;782.0;874.0;409.0;380.0;3.0;596.0
111.0;505.0;675.0;62.0;569.0;343.0;568.0
541.0;0;65.0;872.0;193.0;783.0;750.0
644.0;0;575.0;914.0;258.0;556.0;857.0
686.0;461.0;61.0;92.0;351.0;516.0;555.0
381.0;391.0;235.0;306.0;983.0;901.0;358.0
932.0;0;261.0;785.0;689.0;723.0;989.0
45.0;133.0;640.0;222.0;490.0;768.0;980.0
306.0;0;350.0;532.0;942.0;40.0;259.0
876.0;695.0;929.0;25.0;672.0;877.0;4.0
889.0;900.0;945.0;874.0;372.0;902.0;177.0
207.0;557.0;103.0;146.0;491.0;324.0;623.0
152.0;105.0;116.0;344.0;611.0;201.0;285.0
976.0;359.0;124.0;948.0;721.0;558.0;989.0
16.0;467.0;882.0;389.0;934.0;641.0;577.0
185.0;0;759.0;803.0;946.0;474.0;552.0
52.0;265.0;924.0;389.0;735.0;790.0;30.0
645.0;513.0;819.0;385.0;452.0;222.0;586.0
516.0;222.0;741.0;3.0;0.0;665.0;934.0
463.0;0;453.0;911.0;696.0;774.0;188.0
379.0;282.0;845.0;297.0;211.0;640.0;64.0
676.0;739.0;983.0;637.0;988.0;427.0;588.0
863.0;0;979.0;589.0;764.0;647.0;335.0
709.0;18.0;461.0;619.0;126.0;47.0;284.0
320.0;0;698.0;493.0;636.0;155.0;906.0
65.0;0;484.0;623.0;147.0;889.0;980.0
947.0;0;821.0;254.0;733.0;626.0;652.0
297.0;649.0;686.0;799.0;733.0;629.0;735.0
523.0;326.0;383.0;933.0;258.0;980.0;172.0
719.0;37.0;150.0;104.0;589.0;264.0;32.0
744.0;256.0;246.0;673.0;88.0;803.0;781.0
288.0;0;394.0;25.0;103.0;896.0;198.0
947.0;499.0;514.0;626.0;564.0;154.0;784.0
424.0;65.0;755.0;47.0;804.0;876.0;328.0
546.0;0;72.0;421.0;788.0;669.0;467.0
807.0;747.0;328.0;925.0;547.0;86.0;833.0
754.0;0;981.0;114.0;680.0;925.0;768.0
519.0;531.0;709.0;674.0;937.0;830.0;816.0
809.0;650.0;101.0;132.0;34.0;720.0;526.0
765.0;0;861.0;195.0;689.0;988.0;808.0
274.0;770.0;890.0;933.0;674.0;953.0;532.0
524.0;779.0;853.0;104.0;488.0;287.0;431.0
375.0;0;841.0;54.0;990.0;498.0;891.0
451.0;0;812.0;708.0;325.0;517.0;586.0
408.0;508.0;965.0;31.0;690.0;839.0;359.0
852.0;0;513.0;776.0;450.0;409.0;132.0
233.0;442.0;121.0;180.0;998.0;643.0;466.0
886.0;686.0;994.0;532.0;155.0;637.0;922.0
280.0;0;284.0;603.0;592.0;83.0;214.0
526.0;451.0;338.0;35.0;5.0;969.0;748.0
240.0;370.0;423.0;125.0;237.0;429.0;958.0
815.0;852.0;177.0;51.0;769.0;325.0;282.0
651.0;915.0;501.0;933.0;68.0;610.0;454.0
723.0;296.0;489.0;381.0;301.0;752.0;378.0
780.0;243.0;277.0;10.0;954.0;850.0;570.0
394.0;0;279.0;850.0;937.0;486.0;921.0
992.0;499.0;846.0;768.0;791.0;450.0;343.0
368.0;0;496.0;692.0;400.0;622.0;848.0
549.0;463.0;745.0;157.0;352.0;989.0;230.0
965.0;0;156.0;936.0;871.0;362.0;621.0
806.0;0;676.0;12.0;296.0;774.0;285.0
805.0;943.0;673.0;864.0;375.0;484.0;946.0
406.0;569.0;948.0;68.0;691.0;783.0;495.0
661.0;0;965.0;158.0;776.0;26.0;75.0
259.0;857.0;996.0;552.0;113.0;87.0;578.0
671.0;0;437.0;488.0;358.0;494.0;367.0
680.0;801.0;675.0;989.0;643.0;623.0;61.0
868.0;47.0;73.0;674.0;885.0;329.0;730.0
906.0;700.0;636.0;207.0;193.0;306.0;448.0
943.0;0;774.0;375.0;332.0;465.0;427.0
48.0;0;682.0;262.0;161.0;143.0;262.0
249.0;332.0;161.0;1.0;809.0;769.0;245.0
497.0;0;120.0;637.0;986.0;162.0;656.0
648.0;0;636.0;11.0;852.0;523.0;774.0
831.0;792.0;188.0;699.0;317.0;367.0;728.0
51.0;189.0;2.0;341.0;449.0;425.0;869.0
641.0;621.0;906.0;615.0;313.0;980.0;229.0
721.0;746.0;757.0;639.0;16.0;274.0;123.0
250.0;999.0;803.0;616.0;22.0;644.0;517.0
645.0;0;962.0;276.0;77.0;249.0;588.0
443.0;0;488.0;824.0;926.0;808.0;180.0
170.0;896.0;822.0;717.0;354.0;253.0;35.0
392.0;0;311.0;189.0;539.0;694.0;944.0
288.0;123.0;685.0;533.0;467.0;735.0;830.0
385.0;271.0;303.0;151.0;927.0;254.0;813.0
274.0;0;355.0;286.0;687.0;827.0;462.0
471.0;661.0;101.0;779.0;395.0;688.0;467.0
431.0;0;247.0;46.0;208.0;555.0;334.0
930.0;50.0;604.0;197.0;643.0;746.0;825.0
99.0;0;333.0;433.0;80.0;71.0;343.0
197.0;246.0;361.0;849.0;983.0;600.0;189.0
294.0;0;33.0;448.0;256.0;479.0;763.0
986.0;757.0;490.0;806.0;87.0;460.0;585.0
31.0;0;283.0;783.0;225.0;224.0;259.0
964.0;82.0;901.0;929.0;663.0;157.0;72.0
186.0;236.0;878.0;753.0;441.0;278.0;290.0
236.0;919.0;699.0;639.0;327.0;933.0;262.0
262.0;0;181.0;643.0;156.0;721.0;47.0
59.0;34.0;871.0;206.0;460.0;525.0;44.0
652.0;0;577.0;816.0;716.0;227.0;785.0
167.0;315.0;139.0;214.0;706.0;162.0;117.0
5.0;0;494.0;76.0;50.0;23.0;656.0
737.0;800.0;18.0;308.0;265.0;630.0;971.0
581.0;0;135.0;170.0;528.0;86.0;783.0
309.0;702.0;637.0;440.0;737.0;400.0;2.0
226.0;138.0;534.0;385.0;299.0;500.0;486.0
998.0;526.0;808.0;124.0;545.0;892.0;110.0
730.0;154.0;973.0;310.0;678.0;978.0;777.0
258.0;0;897.0;48.0;659.0;126.0;12.0
560.0;0;305.0;107.0;617.0;983.0;280.0
868.0;497.0;835.0;109.0;294.0;637.0;745.0
140.0;562.0;697.0;802.0;80.0;4.0;868.0
313.0;121.0;114.0;968.0;961.0;629.0;735.0
636.0;545.0;657.0;873.0;525.0;289.0;604.0
2.0;356.0;40.0;568.0;659.0;830.0;145.0
867.0;207.0;947.0;274.0;855.0;957.0;894.0
895.0;0;637.0;20.0;968.0;348.0;467.0
292.0;556.0;740.0;290.0;659.0;312.0;840.0
248.0;0;427.0;879.0;383.0;417.0;452.0
222.0;314.0;434.0;469.0;286.0;677.0;866.0
956.0;460.0;608.0;110.0;501.0;766.0;930.0
745.0;261.0;471.0;719.0;972.0;465.0;582.0
666.0;919.0;160.0;312.0;412.0;656.0;927.0
465.0;0;225.0;358.0;759.0;918.0;168.0
94.0;0;339.0;84.0;905.0;296.0;973.0
464.0;0;473.0;670.0;985.0;596.0;339.0
952.0;738.0;206.0;425.0;205.0;948.0;790.0
616.0;0;215.0;515.0;551.0;984.0;542.0
288.0;281.0;160.0;477.0;205.0;568.0;958.0
337.0;0;163.0;833.0;617.0;599.0;350.0
485.0;499.0;849.0;234.0;116.0;110.0;731.0
29.0;0;718.0;43.0;565.0;727.0;251.0
897.0;347.0;226.0;591.0;401.0;86.0;138.0
485.0;659.0;316.0;160.0;871.0;887.0;29.0
429.0;919.0;625.0;816.0;749.0;405.0;584.0
541.0;0;547.0;852.0;868.0;490.0;94.0
237.0;0;712.0;427.0;527.0;168.0;947.0
776.0;0;522.0;194.0;786.0;237.0;342.0
770.0;225.0;297.0;38.0;145.0;698.0;636.0
971.0;905.0;279.0;942.0;201.0;806.0;695.0
75.0;0;537.0;235.0;418.0;379.0;572.0
389.0;494.0;611.0;866.0;348.0;556.0;382.0
70.0;0;313.0;796.0;654.0;533.0;990.0
554.0;673.0;994.0;15.0;893.0;912.0;824.0
668.0;0;313.0;821.0;155.0;680.0;41.0
779.0;537.0;773.0;547.0;982.0;553.0;561.0
694.0;731.0;899.0;878.0;705.0;324.0;601.0
369.0;987.0;935.0;401.0;308.0;737.0;359.0
418.0;218.0;895.0;896.0;477.0;306.0;615.0
485.0;960.0;351.0;415.0;801.0;125.0;242.0
115.0;475.0;711.0;503.0;857.0;631.0;418.0
194.0;0;945.0;935.0;536.0;848.0;31.0
435.0;920.0;346.0;204.0;654.0;565.0;588.0
474.0;998.0;416.0;190.0;344.0;615.0;687.0
125.0;194.0;344.0;457.0;619.0;178.0;295.0
114.0;313.0;963.0;984.0;412.0;573.0;304.0
164.0;311.0;335.0;146.0;140.0;198.0;886.0
214.0;0;359.0;896.0;257.0;742.0;810.0
963.0;0;754.0;68.0;715.0;144.0;873.0
119.0;959.0;28.0;313.0;504.0;807.0;227.0
196.0;897.0;773.0;700.0;175.0;24.0;936.0
694.0;720.0;317.0;819.0;622.0;74.0;911.0
29.0;51.0;165.0;551.0;265.0;376.0;764.0
141.0;0;386.0;345.0;32.0;175.0;526.0
235.0;0;390.0;987.0;961.0;637.0;242.0
648.0;131.0;610.0;927.0;551.0;758.0;805.0
323.0;699.0;460.0;768.0;302.0;920.0;964.0
509.0;94.0;514.0;809.0;852.0;427.0;632.0
647.0;537.0;178.0;246.0;578.0;88.0;322.0
503.0;0;69.0;692.0;806.0;605.0;627.0
74.0;373.0;277.0;699.0;99.0;630.0;204.0
948.0;11.0;976.0;868.0;381.0;396.0;504.0
668.0;940.0;733.0;703.0;869.0;270.0;388.0
672.0;151.0;97.0;140.0;174.0;77.0;683.0
511.0;893.0;8.0;468.0;104.0;324.0;226.0
438.0;0;806.0;774.0;329.0;343.0;369.0
262.0;665.0;714.0;498.0;619.0;821.0;564.0
202.0;593.0;972.0;757.0;370.0;102.0;606.0
581.0;445.0;47.0;903.0;259.0;714.0;604.0
136.0;234.0;796.0;547.0;440.0;55.0;391.0
705.0;0;717.0;870.0;127.0;176.0;409.0
140.0;518.0;818.0;92.0;619.0;155.0;203.0
701.0;624.0;649.0;182.0;359.0;860.0;959.0
738.0;0;839.0;676.0;15.0;745.0;797.0
568.0;853.0;431.0;958.0;358.0;179.0;460.0
838.0;173.0;655.0;78.0;169.0;717.0;340.0
182.0;0;518.0;103.0;166.0;879.0;305.0
802.0;186.0;798.0;422.0;393.0;951.0;155.0
933.0;572.0;91.0;239.0;921.0;875.0;319.0
162.0;255.0;351.0;626.0;957.0;468.0;809.0
946.0;0;51.0;335.0;52.0;529.0;80.0
387.0;607.0;836.0;54.0;561.0;636.0;316.0
25.0;846.0;781.0;981.0;70.0;925.0;933.0
893.0;711.0;511.0;76.0;589.0;337.0;916.0
718.0;495.0;891.0;894.0;582.0;967.0;573.0
412.0;0;579.0;188.0;419.0;424.0;837.0
793.0;449.0;260.0;430.0;734.0;643.0;731.0
954.0;162.0;2.0;325.0;635.0;444.0;454.0
842.0;403.0;238.0;431.0;395.0;282.0;622.0
262.0;392.0;106.0;787.0;724.0;489.0;653.0
760.0;0;239.0;534.0;132.0;352.0;254.0
35.0;665.0;371.0;245.0;228.0;947.0;254.0
102.0;0;257.0;618.0;579.0;243.0;256.0
992.0;408.0;921.0;217.0;427.0;483.0;661.0
959.0;0;904.0;175.0;79.0;316.0;929.0
680.0;229.0;170.0;759.0;427.0;660.0;169.0
189.0;215.0;167.0;879.0;840.0;273.0;648.0
335.0;947.0;371.0;858.0;570.0;805.0;222.0
660.0;409.0;457.0;175.0;159.0;20.0;864.0
598.0;0;482.0;868.0;669.0;183.0;140.0
873.0;585.0;738.0;840.0;895.0;356.0;280.0
302.0;0;919.0;26.0;531.0;189.0;548.0
603.0;246.0;380.0;45.0;945.0;362.0;810.0
649.0;835.0;565.0;855.0;759.0;841.0;967.0
102.0;193.0;896.0;292.0;876.0;595.0;198.0
644.0;0;37.0;739.0;544.0;965.0;448.0
95.0;147.0;522.0;809.0;446.0;903.0;584.0
281.0;0;220.0;449.0;375.0;825.0;224.0
925.0;549.0;689.0;884.0;755.0;651.0;113.0
449.0;0;225.0;55.0;609.0;201.0;801.0
294.0;0;731.0;44.0;990.0;481.0;227.0
730.0;329.0;397.0;97.0;762.0;160.0;311.0
883.0;464.0;519.0;650.0;331.0;154.0;369.0
911.0;567.0;79.0;132.0;98.0;996.0;404.0
460.0;540.0;413.0;945.0;855.0;724.0;777.0
129.0;292.0;906.0;678.0;726.0;382.0;414.0
595.0;607.0;949.0;657.0;169.0;906.0;143.0
149.0;435.0;898.0;140.0;310.0;137.0;999.0
189.0;0;517.0;976.0;463.0;398.0;414.0
67.0;679.0;246.0;714.0;979.0;131.0;635.0
85.0;0;488.0;862.0;825.0;12.0;336.0
864.0;287.0;521.0;238.0;263.0;295.0;934.0
545.0;425.0;202.0;76.0;613.0;986.0;197.0
663.0;979.0;242.0;16.0;210.0;7.0;149.0
614.0;0;235.0;465.0;54.0;965.0;265.0
802.0;577.0;368.0;840.0;971.0;746.0;302.0
565.0;542.0;514.0;598.0;705.0;686.0;966.0
691.0;0;390.0;775.0;582.0;720.0;989.0
984.0;0;694.0;764.0;632.0;407.0;165.0
456.0;0;54.0;389.0;63.0;83.0;857.0
690.0;309.0;722.0;109.0;845.0;477.0;421.0
747.0;955.0;756.0;895.0;794.0;115.0;138.0
794.0;0;573.0;894.0;788.0;816.0;502.0
499.0;0;69.0;699.0;151.0;512.0;151.0
288.0;121.0;384.0;983.0;644.0;568.0;319.0
623.0;0;201.0;258.0;89.0;261.0;576.0
677.0;420.0;624.0;357.0;291.0;932.0;462.0
59.0;810.0;174.0;51.0;526.0;2.0;940.0
356.0;0;142.0;668.0;783.0;579.0;382.0
737.0;0;633.0;555.0;197.0;204.0;172.0
668.0;283.0;168.0;689.0;435.0;759.0;220.0
985.0;0;662.0;699.0;981.0;379.0;327.0
250.0;0;774.0;255.0;159.0;329.0;673.0
714.0;0;475.0;858.0;544.0;329.0;218.0
115.0;232.0;499.0;562.0;778.0;934.0;730.0
837.0;945.0;442.0;452.0;258.0;371.0;983.0
865.0;0;457.0;406.0;488.0;350.0;20.0
939.0;343.0;213.0;323.0;518.0;481.0;645.0
773.0;442.0;157.0;11.0;602.0;88.0;153.0
241.0;991.0;313.0;706.0;893.0;215.0;926.0
408.0;201.0;984.0;520.0;312.0;698.0;649.0
722.0;716.0;35.0;286.0;413.0;399.0;962.0
269.0;28.0;915.0;813.0;515.0;828.0;55.0
763.0;150.0;419.0;574.0;138.0;954.0;703.0
117.0;212.0;518.0;706.0;562.0;316.0;230.0
289.0;5.0;182.0;656.0;690.0;577.0;603.0
900.0;731.0;129.0;721.0;233.0;959.0;644.0
689.0;165.0;575.0;35.0;210.0;105.0;145.0
768.0;243.0;917.0;947.0;905.0;729.0;336.0
361.0;0;941.0;159.0;684.0;353.0;578.0
670.0;0;398.0;81.0;91.0;501.0;604.0
370.0;197.0;697.0;238.0;274.0;194.0;164.0
846.0;0;275.0;902.0;901.0;448.0;394.0
219.0;0;79.0;170.0;520.0;264.0;521.0
949.0;889.0;295.0;656.0;325.0;708.0;48.0
537.0;0;560.0;184.0;380.0;888.0;815.0
113.0;279.0;433.0;291.0;413.0;35.0;187.0
856.0;488.0;823.0;431.0;238.0;82.0;441.0
960.0;0;779.0;484.0;944.0;512.0;671.0
188.0;134.0;869.0;92.0;100.0;505.0;375.0
246.0;332.0;385.0;423.0;390.0;667.0;401.0
488.0;991.0;685.0;126.0;286.0;154.0;51.0
320.0;756.0;244.0;531.0;926.0;288.0;715.0
14.0;0;682.0;11.0;493.0;710.0;910.0
592.0;29.0;552.0;780.0;9.0;735.0;940.0
760.0;779.0;934.0;696.0;701.0;414.0;210.0
598.0;0;155.0;353.0;339.0;278.0;783.0
324.0;656.0;855.0;783.0;996.0;37.0;584.0
461.0;664.0;539.0;847.0;626.0;982.0;336.0
416.0;0;977.0;939.0;267.0;776.0;578.0
498.0;0;35.0;595.0;808.0;422.0;514.0
146.0;894.0;509.0;263.0;766.0;331.0;480.0
88.0;0;617.0;154.0;887.0;433.0;64.0
367.0;155.0;196.0;354.0;666.0;785.0;157.0
491.0;543.0;810.0;822.0;902.0;867.0;926.0
85.0;0;748.0;144.0;514.0;5.0;814.0
829.0;0;542.0;615.0;934.0;516.0;29.0
389.0;764.0;144.0;448.0;571.0;415.0;569.0
878.0;0;485.0;800.0;238.0;17.0;9.0
912.0;882.0;460.0;300.0;981.0;79.0;194.0
343.0;230.0;53.0;349.0;731.0;579.0;957.0
528.0;103.0;447.0;323.0;813.0;877.0;850.0
900.0;102.0;73.0;327.0;27.0;265.0;561.0
620.0;866.0;103.0;184.0;871.0;127.0;191.0
140.0;753.0;945.0;382.0;105.0;109.0;753.0
714.0;957.0;640.0;643.0;413.0;402.0;928.0
371.0;804.0;81.0;483.0;935.0;808.0;904.0
299.0;517.0;411.0;916.0;700.0;658.0;80.0
595.0;37.0;648.0;710.0;195.0;928.0;698.0
